#
PriLevel,SecLevel,Trigger,Sync,ToothTime,Time
Flag,Flag,Flag,Flag,ms,ms
MARK 000
0.0,1.0,0.0,1.0,2.864,94782.88
0.0,0.0,1.0,1.0,2.404,94785.29
1.0,0.0,0.0,1.0,2.295,94787.586
0.0,0.0,0.0,1.0,2.862,94790.445
1.0,1.0,0.0,1.0,4.675,94795.12
1.0,0.0,1.0,1.0,2.288,94797.41
0.0,0.0,0.0,1.0,0.589,94797.99
1.0,0.0,0.0,1.0,4.679,94802.67
0.0,0.0,0.0,1.0,2.872,94805.55
1.0,1.0,0.0,1.0,4.677,94810.23
0.0,1.0,0.0,1.0,2.878,94813.1
0.0,0.0,1.0,1.0,2.405,94815.51
1.0,0.0,0.0,1.0,2.309,94817.82
0.0,0.0,0.0,1.0,2.877,94820.695
1.0,1.0,0.0,1.0,4.704,94825.4
1.0,0.0,1.0,1.0,2.303,94827.7
0.0,0.0,0.0,1.0,0.593,94828.3
1.0,0.0,0.0,1.0,4.706,94833.0
0.0,0.0,0.0,1.0,2.891,94835.89
1.0,1.0,0.0,1.0,4.710,94840.6
0.0,1.0,0.0,1.0,2.896,94843.5
0.0,0.0,1.0,1.0,2.409,94845.91
1.0,0.0,0.0,1.0,2.323,94848.23
0.0,0.0,0.0,1.0,2.889,94851.12
1.0,1.0,0.0,1.0,4.751,94855.87
1.0,0.0,1.0,1.0,2.317,94858.19
0.0,0.0,0.0,1.0,0.597,94858.78
1.0,0.0,0.0,1.0,4.746,94863.52
0.0,0.0,0.0,1.0,2.893,94866.414
1.0,1.0,0.0,1.0,4.757,94871.17
0.0,1.0,0.0,1.0,2.907,94874.08
0.0,0.0,1.0,1.0,2.424,94876.5
1.0,0.0,0.0,1.0,2.352,94878.85
0.0,0.0,0.0,1.0,2.927,94881.78
1.0,1.0,0.0,1.0,4.744,94886.52
1.0,0.0,1.0,1.0,2.340,94888.87
0.0,0.0,0.0,1.0,0.603,94889.47
1.0,0.0,0.0,1.0,4.755,94894.23
0.0,0.0,0.0,1.0,2.903,94897.13
1.0,1.0,0.0,1.0,4.780,94901.914
0.0,1.0,0.0,1.0,2.922,94904.836
0.0,0.0,1.0,1.0,2.429,94907.266
1.0,0.0,0.0,1.0,2.355,94909.62
0.0,0.0,0.0,1.0,2.934,94912.555
1.0,1.0,0.0,1.0,4.772,94917.33
1.0,0.0,1.0,1.0,2.336,94919.664
0.0,0.0,0.0,1.0,0.602,94920.266
1.0,0.0,0.0,1.0,4.779,94925.05
0.0,0.0,0.0,1.0,2.916,94927.96
1.0,1.0,0.0,1.0,4.781,94932.74
0.0,1.0,0.0,1.0,2.937,94935.68
0.0,0.0,1.0,1.0,2.433,94938.11
1.0,0.0,0.0,1.0,2.347,94940.45
0.0,0.0,0.0,1.0,2.935,94943.39
1.0,1.0,0.0,1.0,4.780,94948.17
1.0,0.0,1.0,1.0,2.334,94950.51
0.0,0.0,0.0,1.0,0.605,94951.11
1.0,0.0,0.0,1.0,4.772,94955.88
0.0,0.0,0.0,1.0,2.921,94958.805
1.0,1.0,0.0,1.0,4.782,94963.586
0.0,1.0,0.0,1.0,2.932,94966.516
0.0,0.0,1.0,1.0,2.433,94968.945
1.0,0.0,0.0,1.0,2.345,94971.29
0.0,0.0,0.0,1.0,2.926,94974.22
1.0,1.0,0.0,1.0,4.770,94978.99
1.0,0.0,1.0,1.0,2.336,94981.33
0.0,0.0,0.0,1.0,0.605,94981.93
1.0,0.0,0.0,1.0,4.763,94986.695
0.0,0.0,0.0,1.0,2.909,94989.6
1.0,1.0,0.0,1.0,4.761,94994.36
0.0,1.0,0.0,1.0,2.943,94997.305
0.0,0.0,1.0,1.0,2.427,94999.734
1.0,0.0,0.0,1.0,2.337,95002.07
0.0,0.0,0.0,1.0,2.913,95004.984
1.0,1.0,0.0,1.0,4.768,95009.75
1.0,0.0,1.0,1.0,2.334,95012.086
0.0,0.0,0.0,1.0,0.605,95012.69
1.0,0.0,0.0,1.0,4.761,95017.445
0.0,0.0,0.0,1.0,2.898,95020.34
1.0,1.0,0.0,1.0,4.771,95025.12
0.0,1.0,0.0,1.0,2.917,95028.03
0.0,0.0,1.0,1.0,2.436,95030.47
1.0,0.0,0.0,1.0,2.338,95032.805
0.0,0.0,0.0,1.0,2.919,95035.73
1.0,1.0,0.0,1.0,4.755,95040.484
1.0,0.0,1.0,1.0,2.338,95042.82
0.0,0.0,0.0,1.0,0.604,95043.42
1.0,0.0,0.0,1.0,4.757,95048.18
0.0,0.0,0.0,1.0,2.910,95051.086
1.0,1.0,0.0,1.0,4.774,95055.86
0.0,1.0,0.0,1.0,2.913,95058.77
0.0,0.0,1.0,1.0,2.438,95061.21
1.0,0.0,0.0,1.0,2.352,95063.56
0.0,0.0,0.0,1.0,2.926,95066.484
1.0,1.0,0.0,1.0,4.770,95071.26
1.0,0.0,1.0,1.0,2.335,95073.59
0.0,0.0,0.0,1.0,0.604,95074.195
1.0,0.0,0.0,1.0,4.767,95078.96
0.0,0.0,0.0,1.0,2.934,95081.9
1.0,1.0,0.0,1.0,4.769,95086.664
0.0,1.0,0.0,1.0,2.934,95089.6
0.0,0.0,1.0,1.0,2.437,95092.04
1.0,0.0,0.0,1.0,2.355,95094.39
0.0,0.0,0.0,1.0,2.946,95097.336
1.0,1.0,0.0,1.0,4.779,95102.12
1.0,0.0,1.0,1.0,2.346,95104.46
0.0,0.0,0.0,1.0,0.607,95105.07
1.0,0.0,0.0,1.0,4.800,95109.87
0.0,0.0,0.0,1.0,2.937,95112.805
1.0,1.0,0.0,1.0,4.801,95117.61
0.0,1.0,0.0,1.0,2.948,95120.555
0.0,0.0,1.0,1.0,2.459,95123.016
1.0,0.0,0.0,1.0,2.358,95125.375
0.0,0.0,0.0,1.0,2.963,95128.336
1.0,1.0,0.0,1.0,4.794,95133.13
1.0,0.0,1.0,1.0,2.358,95135.49
0.0,0.0,0.0,1.0,0.609,95136.1
1.0,0.0,0.0,1.0,4.813,95140.914
0.0,0.0,0.0,1.0,2.945,95143.86
1.0,1.0,0.0,1.0,4.826,95148.69
0.0,1.0,0.0,1.0,2.958,95151.65
0.0,0.0,1.0,1.0,2.466,95154.12
1.0,0.0,0.0,1.0,2.369,95156.484
0.0,0.0,0.0,1.0,2.956,95159.44
1.0,1.0,0.0,1.0,4.830,95164.266
1.0,0.0,1.0,1.0,2.358,95166.625
0.0,0.0,0.0,1.0,0.611,95167.234
1.0,0.0,0.0,1.0,4.829,95172.06
0.0,0.0,0.0,1.0,2.949,95175.01
1.0,1.0,0.0,1.0,4.841,95179.85
0.0,1.0,0.0,1.0,2.966,95182.82
0.0,0.0,1.0,1.0,2.466,95185.29
1.0,0.0,0.0,1.0,2.367,95187.66
0.0,0.0,0.0,1.0,2.961,95190.62
1.0,1.0,0.0,1.0,4.842,95195.46
1.0,0.0,1.0,1.0,2.362,95197.82
0.0,0.0,0.0,1.0,0.611,95198.43
1.0,0.0,0.0,1.0,4.844,95203.27
0.0,0.0,0.0,1.0,2.957,95206.234
1.0,1.0,0.0,1.0,4.854,95211.086
0.0,1.0,0.0,1.0,2.975,95214.06
0.0,0.0,1.0,1.0,2.472,95216.53
1.0,0.0,0.0,1.0,2.381,95218.914
0.0,0.0,0.0,1.0,2.981,95221.9
1.0,1.0,0.0,1.0,4.833,95226.734
1.0,0.0,1.0,1.0,2.375,95229.11
0.0,0.0,0.0,1.0,0.614,95229.73
1.0,0.0,0.0,1.0,4.844,95234.57
0.0,0.0,0.0,1.0,2.985,95237.555
1.0,1.0,0.0,1.0,4.835,95242.39
0.0,1.0,0.0,1.0,2.985,95245.375
0.0,0.0,1.0,1.0,2.474,95247.85
1.0,0.0,0.0,1.0,2.381,95250.234
0.0,0.0,0.0,1.0,2.962,95253.195
1.0,1.0,0.0,1.0,4.866,95258.06
1.0,0.0,1.0,1.0,2.373,95260.44
0.0,0.0,0.0,1.0,0.616,95261.055
1.0,0.0,0.0,1.0,4.846,95265.9
0.0,0.0,0.0,1.0,2.970,95268.87
1.0,1.0,0.0,1.0,4.852,95273.72
0.0,1.0,0.0,1.0,2.989,95276.71
0.0,0.0,1.0,1.0,2.474,95279.19
1.0,0.0,0.0,1.0,2.373,95281.56
0.0,0.0,0.0,1.0,2.962,95284.52
1.0,1.0,0.0,1.0,4.850,95289.375
1.0,0.0,1.0,1.0,2.379,95291.75
0.0,0.0,0.0,1.0,0.617,95292.37
1.0,0.0,0.0,1.0,4.841,95297.21
0.0,0.0,0.0,1.0,2.968,95300.18
1.0,1.0,0.0,1.0,4.857,95305.04
0.0,1.0,0.0,1.0,2.991,95308.03
0.0,0.0,1.0,1.0,2.469,95310.5
1.0,0.0,0.0,1.0,2.391,95312.89
0.0,0.0,0.0,1.0,2.965,95315.85
1.0,1.0,0.0,1.0,4.859,95320.71
1.0,0.0,1.0,1.0,2.370,95323.08
0.0,0.0,0.0,1.0,0.614,95323.695
1.0,0.0,0.0,1.0,4.873,95328.57
0.0,0.0,0.0,1.0,2.973,95331.54
1.0,1.0,0.0,1.0,4.869,95336.41
0.0,1.0,0.0,1.0,2.986,95339.39
0.0,0.0,1.0,1.0,2.491,95341.88
1.0,0.0,0.0,1.0,2.390,95344.27
0.0,0.0,0.0,1.0,2.979,95347.25
1.0,1.0,0.0,1.0,4.870,95352.12
1.0,0.0,1.0,1.0,2.363,95354.48
0.0,0.0,0.0,1.0,0.615,95355.09
1.0,0.0,0.0,1.0,4.900,95359.99
0.0,0.0,0.0,1.0,2.988,95362.984
1.0,1.0,0.0,1.0,4.873,95367.86
0.0,1.0,0.0,1.0,2.996,95370.86
0.0,0.0,1.0,1.0,2.484,95373.34
MARK 068
1.0,1.0,0.0,1.0,107.827,95481.17
0.0,1.0,0.0,1.0,3.174,95484.34
0.0,0.0,1.0,1.0,2.614,95486.96
1.0,0.0,0.0,1.0,2.515,95489.48
0.0,0.0,0.0,1.0,3.148,95492.625
1.0,1.0,0.0,1.0,5.137,95497.766
1.0,0.0,1.0,1.0,2.523,95500.29
0.0,0.0,0.0,1.0,0.657,95500.945
1.0,0.0,0.0,1.0,5.126,95506.07
0.0,0.0,0.0,1.0,3.167,95509.234
1.0,1.0,0.0,1.0,5.126,95514.36
0.0,1.0,0.0,1.0,3.169,95517.53
0.0,0.0,1.0,1.0,2.624,95520.16
1.0,0.0,0.0,1.0,2.524,95522.68
0.0,0.0,0.0,1.0,3.163,95525.84
1.0,1.0,0.0,1.0,5.146,95530.99
1.0,0.0,1.0,1.0,2.521,95533.516
0.0,0.0,0.0,1.0,0.662,95534.18
1.0,0.0,0.0,1.0,5.155,95539.336
0.0,0.0,0.0,1.0,3.174,95542.51
1.0,1.0,0.0,1.0,5.139,95547.65
0.0,1.0,0.0,1.0,3.179,95550.83
0.0,0.0,1.0,1.0,2.640,95553.47
1.0,0.0,0.0,1.0,2.521,95555.99
0.0,0.0,0.0,1.0,3.182,95559.17
1.0,1.0,0.0,1.0,5.148,95564.32
1.0,0.0,1.0,1.0,2.538,95566.86
0.0,0.0,0.0,1.0,0.661,95567.52
1.0,0.0,0.0,1.0,5.160,95572.68
0.0,0.0,0.0,1.0,3.190,95575.87
1.0,1.0,0.0,1.0,5.151,95581.016
0.0,1.0,0.0,1.0,3.200,95584.22
0.0,0.0,1.0,1.0,2.637,95586.86
1.0,0.0,0.0,1.0,2.522,95589.38
0.0,0.0,0.0,1.0,3.181,95592.56
1.0,1.0,0.0,1.0,5.174,95597.734
1.0,0.0,1.0,1.0,2.534,95600.266
0.0,0.0,0.0,1.0,0.666,95600.93
1.0,0.0,0.0,1.0,5.182,95606.11
0.0,0.0,0.0,1.0,3.199,95609.305
1.0,1.0,0.0,1.0,5.163,95614.47
0.0,1.0,0.0,1.0,3.208,95617.68
0.0,0.0,1.0,1.0,2.648,95620.33
1.0,0.0,0.0,1.0,2.533,95622.86
0.0,0.0,0.0,1.0,3.205,95626.06
1.0,1.0,0.0,1.0,5.166,95631.23
1.0,0.0,1.0,1.0,2.552,95633.78
0.0,0.0,0.0,1.0,0.667,95634.445
1.0,0.0,0.0,1.0,5.182,95639.625
0.0,0.0,0.0,1.0,3.185,95642.81
1.0,1.0,0.0,1.0,5.182,95647.99
0.0,1.0,0.0,1.0,3.204,95651.195
0.0,0.0,1.0,1.0,2.653,95653.85
1.0,0.0,0.0,1.0,2.532,95656.38
0.0,0.0,0.0,1.0,3.186,95659.57
1.0,1.0,0.0,1.0,5.188,95664.76
1.0,0.0,1.0,1.0,2.547,95667.305
0.0,0.0,0.0,1.0,0.665,95667.97
1.0,0.0,0.0,1.0,5.183,95673.15
0.0,0.0,0.0,1.0,3.191,95676.336
1.0,1.0,0.0,1.0,5.178,95681.516
0.0,1.0,0.0,1.0,3.188,95684.7
0.0,0.0,1.0,1.0,2.668,95687.37
1.0,0.0,0.0,1.0,2.537,95689.91
0.0,0.0,0.0,1.0,3.210,95693.12
1.0,1.0,0.0,1.0,5.176,95698.29
1.0,0.0,1.0,1.0,2.552,95700.84
0.0,0.0,0.0,1.0,0.664,95701.51
1.0,0.0,0.0,1.0,5.193,95706.7
0.0,0.0,0.0,1.0,3.206,95709.91
1.0,1.0,0.0,1.0,5.180,95715.086
0.0,1.0,0.0,1.0,3.210,95718.3
0.0,0.0,1.0,1.0,2.658,95720.95
1.0,0.0,0.0,1.0,2.542,95723.49
0.0,0.0,0.0,1.0,3.212,95726.7
1.0,1.0,0.0,1.0,5.201,95731.91
1.0,0.0,1.0,1.0,2.560,95734.47
0.0,0.0,0.0,1.0,0.669,95735.14
1.0,0.0,0.0,1.0,5.215,95740.35
0.0,0.0,0.0,1.0,3.209,95743.56
1.0,1.0,0.0,1.0,5.204,95748.766
0.0,1.0,0.0,1.0,3.219,95751.984
0.0,0.0,1.0,1.0,2.672,95754.66
1.0,0.0,0.0,1.0,2.559,95757.22
0.0,0.0,0.0,1.0,3.225,95760.445
1.0,1.0,0.0,1.0,5.216,95765.664
1.0,0.0,1.0,1.0,2.581,95768.24
0.0,0.0,0.0,1.0,0.675,95768.914
1.0,0.0,0.0,1.0,5.217,95774.13
0.0,0.0,0.0,1.0,3.232,95777.37
1.0,1.0,0.0,1.0,5.215,95782.58
0.0,1.0,0.0,1.0,3.234,95785.81
0.0,0.0,1.0,1.0,2.681,95788.49
1.0,0.0,0.0,1.0,2.566,95791.055
0.0,0.0,0.0,1.0,3.239,95794.3
1.0,1.0,0.0,1.0,5.235,95799.53
1.0,0.0,1.0,1.0,2.564,95802.09
0.0,0.0,0.0,1.0,0.671,95802.766
1.0,0.0,0.0,1.0,5.241,95808.01
0.0,0.0,0.0,1.0,3.239,95811.25
1.0,1.0,0.0,1.0,5.223,95816.48
0.0,1.0,0.0,1.0,3.245,95819.72
0.0,0.0,1.0,1.0,2.672,95822.39
1.0,0.0,0.0,1.0,2.559,95824.95
0.0,0.0,0.0,1.0,3.245,95828.195
1.0,1.0,0.0,1.0,5.242,95833.44
1.0,0.0,1.0,1.0,2.575,95836.016
0.0,0.0,0.0,1.0,0.673,95836.69
1.0,0.0,0.0,1.0,5.252,95841.94
0.0,0.0,0.0,1.0,3.246,95845.18
1.0,1.0,0.0,1.0,5.237,95850.414
0.0,1.0,0.0,1.0,3.258,95853.67
0.0,0.0,1.0,1.0,2.672,95856.34
1.0,0.0,0.0,1.0,2.579,95858.92
0.0,0.0,0.0,1.0,3.260,95862.18
1.0,1.0,0.0,1.0,5.240,95867.42
1.0,0.0,1.0,1.0,2.595,95870.016
0.0,0.0,0.0,1.0,0.679,95870.695
1.0,0.0,0.0,1.0,5.248,95875.945
0.0,0.0,0.0,1.0,3.270,95879.22
1.0,1.0,0.0,1.0,5.235,95884.45
0.0,1.0,0.0,1.0,3.270,95887.73
0.0,0.0,1.0,1.0,2.672,95890.4
1.0,0.0,0.0,1.0,2.589,95892.984
0.0,0.0,0.0,1.0,3.266,95896.25
1.0,1.0,0.0,1.0,5.255,95901.51
1.0,0.0,1.0,1.0,2.587,95904.09
0.0,0.0,0.0,1.0,0.676,95904.77
1.0,0.0,0.0,1.0,5.263,95910.04
0.0,0.0,0.0,1.0,3.264,95913.305
1.0,1.0,0.0,1.0,5.242,95918.55
0.0,1.0,0.0,1.0,3.266,95921.81
0.0,0.0,1.0,1.0,2.682,95924.49
1.0,0.0,0.0,1.0,2.581,95927.07
0.0,0.0,0.0,1.0,3.251,95930.32
1.0,1.0,0.0,1.0,5.262,95935.58
1.0,0.0,1.0,1.0,2.592,95938.17
0.0,0.0,0.0,1.0,0.677,95938.85
1.0,0.0,0.0,1.0,5.259,95944.11
0.0,0.0,0.0,1.0,3.251,95947.36
1.0,1.0,0.0,1.0,5.260,95952.62
0.0,1.0,0.0,1.0,3.277,95955.89
0.0,0.0,1.0,1.0,2.684,95958.57
1.0,0.0,0.0,1.0,2.588,95961.16
0.0,0.0,0.0,1.0,3.266,95964.42
1.0,1.0,0.0,1.0,5.263,95969.69
1.0,0.0,1.0,1.0,2.609,95972.3
0.0,0.0,0.0,1.0,0.683,95972.98
1.0,0.0,0.0,1.0,5.269,95978.24
0.0,0.0,0.0,1.0,3.258,95981.5
1.0,1.0,0.0,1.0,5.282,95986.78
0.0,1.0,0.0,1.0,3.294,95990.08
0.0,0.0,1.0,1.0,2.684,95992.766
1.0,0.0,0.0,1.0,2.598,95995.37
0.0,0.0,0.0,1.0,3.282,95998.65
1.0,1.0,0.0,1.0,5.285,96003.94
1.0,0.0,1.0,1.0,2.608,96006.55
0.0,0.0,0.0,1.0,0.683,96007.23
1.0,0.0,0.0,1.0,5.297,96012.52
0.0,0.0,0.0,1.0,3.266,96015.79
1.0,1.0,0.0,1.0,5.300,96021.086
0.0,1.0,0.0,1.0,3.295,96024.38
0.0,0.0,1.0,1.0,2.697,96027.08
1.0,0.0,0.0,1.0,2.598,96029.68
0.0,0.0,0.0,1.0,3.273,96032.95
1.0,1.0,0.0,1.0,5.288,96038.24
1.0,0.0,1.0,1.0,2.599,96040.84
0.0,0.0,0.0,1.0,0.678,96041.52
1.0,0.0,0.0,1.0,5.288,96046.81
0.0,0.0,0.0,1.0,3.259,96050.07
1.0,1.0,0.0,1.0,5.293,96055.37
0.0,1.0,0.0,1.0,3.292,96058.66
0.0,0.0,1.0,1.0,2.691,96061.35
1.0,0.0,0.0,1.0,2.596,96063.945
0.0,0.0,0.0,1.0,3.279,96067.23
1.0,1.0,0.0,1.0,5.271,96072.5
1.0,0.0,1.0,1.0,2.596,96075.09
0.0,0.0,0.0,1.0,0.680,96075.77
1.0,0.0,0.0,1.0,5.285,96081.06
0.0,0.0,0.0,1.0,3.262,96084.33
1.0,1.0,0.0,1.0,5.287,96089.62
0.0,1.0,0.0,1.0,3.292,96092.91
0.0,0.0,1.0,1.0,2.691,96095.6
1.0,0.0,0.0,1.0,2.602,96098.2
0.0,0.0,0.0,1.0,3.293,96101.5
1.0,1.0,0.0,1.0,5.277,96106.78
1.0,0.0,1.0,1.0,2.599,96109.38
0.0,0.0,0.0,1.0,0.680,96110.06
1.0,0.0,0.0,1.0,5.291,96115.35
0.0,0.0,0.0,1.0,3.248,96118.6
1.0,1.0,0.0,1.0,5.271,96123.875
0.0,1.0,0.0,1.0,3.268,96127.14
0.0,0.0,1.0,1.0,2.682,96129.82
1.0,0.0,0.0,1.0,2.573,96132.39
0.0,0.0,0.0,1.0,3.266,96135.66
1.0,1.0,0.0,1.0,5.229,96140.88
1.0,0.0,1.0,1.0,2.577,96143.46
0.0,0.0,0.0,1.0,0.674,96144.13
1.0,0.0,0.0,1.0,5.231,96149.37
0.0,0.0,0.0,1.0,3.246,96152.61
1.0,1.0,0.0,1.0,5.211,96157.82
0.0,1.0,0.0,1.0,3.235,96161.055
0.0,0.0,1.0,1.0,2.676,96163.73
1.0,0.0,0.0,1.0,2.551,96166.28
0.0,0.0,0.0,1.0,3.223,96169.51
1.0,1.0,0.0,1.0,5.221,96174.73
1.0,0.0,1.0,1.0,2.540,96177.266
0.0,0.0,0.0,1.0,0.672,96177.94
1.0,0.0,0.0,1.0,5.219,96183.16
0.0,0.0,0.0,1.0,3.216,96186.375
1.0,1.0,0.0,1.0,5.192,96191.57
0.0,1.0,0.0,1.0,3.215,96194.79
0.0,0.0,1.0,1.0,2.645,96197.44
1.0,0.0,0.0,1.0,2.538,96199.98
0.0,0.0,0.0,1.0,3.198,96203.17
1.0,1.0,0.0,1.0,5.167,96208.336
1.0,0.0,1.0,1.0,2.538,96210.875
0.0,0.0,0.0,1.0,0.661,96211.54
1.0,0.0,0.0,1.0,5.162,96216.7
0.0,0.0,0.0,1.0,3.163,96219.87
1.0,1.0,0.0,1.0,5.145,96225.016
0.0,1.0,0.0,1.0,3.198,96228.21
0.0,0.0,1.0,1.0,2.613,96230.82
1.0,0.0,0.0,1.0,2.513,96233.336
0.0,0.0,0.0,1.0,3.174,96236.51
1.0,1.0,0.0,1.0,5.118,96241.625
1.0,0.0,1.0,1.0,2.513,96244.14
0.0,0.0,0.0,1.0,0.655,96244.8
1.0,0.0,0.0,1.0,5.122,96249.92
0.0,0.0,0.0,1.0,3.160,96253.08
1.0,1.0,0.0,1.0,5.126,96258.2
0.0,1.0,0.0,1.0,3.179,96261.38
0.0,0.0,1.0,1.0,2.613,96263.99
1.0,0.0,0.0,1.0,2.517,96266.51
0.0,0.0,0.0,1.0,3.188,96269.695
1.0,1.0,0.0,1.0,5.155,96274.85
1.0,0.0,1.0,1.0,2.530,96277.38
0.0,0.0,0.0,1.0,0.662,96278.05
1.0,0.0,0.0,1.0,5.180,96283.23
0.0,0.0,0.0,1.0,3.188,96286.414
1.0,1.0,0.0,1.0,5.203,96291.62
0.0,1.0,0.0,1.0,3.225,96294.84
0.0,0.0,1.0,1.0,2.667,96297.51
1.0,0.0,0.0,1.0,2.557,96300.06
0.0,0.0,0.0,1.0,3.238,96303.3
1.0,1.0,0.0,1.0,5.257,96308.555
1.0,0.0,1.0,1.0,2.594,96311.15
0.0,0.0,0.0,1.0,0.678,96311.83
1.0,0.0,0.0,1.0,5.272,96317.1
0.0,0.0,0.0,1.0,3.258,96320.36
1.0,1.0,0.0,1.0,5.304,96325.664
0.0,1.0,0.0,1.0,3.299,96328.96
0.0,0.0,1.0,1.0,2.717,96331.68
1.0,0.0,0.0,1.0,2.612,96334.29
0.0,0.0,0.0,1.0,3.287,96337.58
1.0,1.0,0.0,1.0,5.349,96342.93
1.0,0.0,1.0,1.0,2.627,96345.555
0.0,0.0,0.0,1.0,0.688,96346.24
1.0,0.0,0.0,1.0,5.368,96351.61
0.0,0.0,0.0,1.0,3.299,96354.91
1.0,1.0,0.0,1.0,5.369,96360.27
0.0,1.0,0.0,1.0,3.339,96363.61
0.0,0.0,1.0,1.0,2.729,96366.336
1.0,0.0,0.0,1.0,2.637,96368.97
0.0,0.0,0.0,1.0,3.336,96372.305
1.0,1.0,0.0,1.0,5.355,96377.66
1.0,0.0,1.0,1.0,2.644,96380.3
0.0,0.0,0.0,1.0,0.692,96380.99
1.0,0.0,0.0,1.0,5.375,96386.37
0.0,0.0,0.0,1.0,3.307,96389.67
1.0,1.0,0.0,1.0,5.358,96395.03
0.0,1.0,0.0,1.0,3.315,96398.34
0.0,0.0,1.0,1.0,2.740,96401.086
1.0,0.0,0.0,1.0,2.618,96403.7
0.0,0.0,0.0,1.0,3.295,96407.0
1.0,1.0,0.0,1.0,5.343,96412.34
1.0,0.0,1.0,1.0,2.629,96414.98
0.0,0.0,0.0,1.0,0.689,96415.664
1.0,0.0,0.0,1.0,5.322,96420.984
0.0,0.0,0.0,1.0,3.285,96424.266
1.0,1.0,0.0,1.0,5.308,96429.57
0.0,1.0,0.0,1.0,3.289,96432.86
0.0,0.0,1.0,1.0,2.702,96435.56
1.0,0.0,0.0,1.0,2.596,96438.16
0.0,0.0,0.0,1.0,3.263,96441.42
1.0,1.0,0.0,1.0,5.276,96446.695
1.0,0.0,1.0,1.0,2.585,96449.28
0.0,0.0,0.0,1.0,0.679,96449.96
1.0,0.0,0.0,1.0,5.272,96455.234
0.0,0.0,0.0,1.0,3.252,96458.484
1.0,1.0,0.0,1.0,5.246,96463.73
0.0,1.0,0.0,1.0,3.254,96466.98
0.0,0.0,1.0,1.0,2.666,96469.64
1.0,0.0,0.0,1.0,2.564,96472.2
0.0,0.0,0.0,1.0,3.252,96475.45
1.0,1.0,0.0,1.0,5.201,96480.66
1.0,0.0,1.0,1.0,2.558,96483.21
0.0,0.0,0.0,1.0,0.667,96483.875
1.0,0.0,0.0,1.0,5.214,96489.086
0.0,0.0,0.0,1.0,3.221,96492.305
1.0,1.0,0.0,1.0,5.196,96497.5
0.0,1.0,0.0,1.0,3.205,96500.7
0.0,0.0,1.0,1.0,2.663,96503.37
1.0,0.0,0.0,1.0,2.530,96505.9
0.0,0.0,0.0,1.0,3.213,96509.11
1.0,1.0,0.0,1.0,5.170,96514.28
1.0,0.0,1.0,1.0,2.538,96516.82
0.0,0.0,0.0,1.0,0.663,96517.484
1.0,0.0,0.0,1.0,5.185,96522.67
0.0,0.0,0.0,1.0,3.194,96525.87
1.0,1.0,0.0,1.0,5.169,96531.04
0.0,1.0,0.0,1.0,3.182,96534.22
0.0,0.0,1.0,1.0,2.668,96536.88
1.0,0.0,0.0,1.0,2.527,96539.41
0.0,0.0,0.0,1.0,3.189,96542.59
1.0,1.0,0.0,1.0,5.178,96547.77
1.0,0.0,1.0,1.0,2.511,96550.28
0.0,0.0,0.0,1.0,0.663,96550.945
1.0,0.0,0.0,1.0,5.213,96556.16
0.0,0.0,0.0,1.0,3.194,96559.35
1.0,1.0,0.0,1.0,5.181,96564.53
0.0,1.0,0.0,1.0,3.200,96567.734
0.0,0.0,1.0,1.0,2.662,96570.4
1.0,0.0,0.0,1.0,2.542,96572.94
0.0,0.0,0.0,1.0,3.210,96576.15
1.0,1.0,0.0,1.0,5.203,96581.35
1.0,0.0,1.0,1.0,2.544,96583.9
0.0,0.0,0.0,1.0,0.665,96584.56
1.0,0.0,0.0,1.0,5.220,96589.78
0.0,0.0,0.0,1.0,3.221,96593.0
1.0,1.0,0.0,1.0,5.208,96598.21
0.0,1.0,0.0,1.0,3.212,96601.42
0.0,0.0,1.0,1.0,2.684,96604.11
1.0,0.0,0.0,1.0,2.546,96606.66
0.0,0.0,0.0,1.0,3.254,96609.914
1.0,1.0,0.0,1.0,5.205,96615.12
1.0,0.0,1.0,1.0,2.563,96617.68
0.0,0.0,0.0,1.0,0.672,96618.35
1.0,0.0,0.0,1.0,5.236,96623.586
0.0,0.0,0.0,1.0,3.228,96626.81
1.0,1.0,0.0,1.0,5.225,96632.04
MARK 069
1.0,0.0,0.0,1.0,65.472,96697.51
0.0,0.0,0.0,1.0,3.182,96700.69
1.0,1.0,0.0,1.0,5.128,96705.81
0.0,1.0,0.0,1.0,3.177,96708.99
0.0,0.0,1.0,1.0,2.616,96711.61
1.0,0.0,0.0,1.0,2.511,96714.12
0.0,0.0,0.0,1.0,3.164,96717.28
1.0,1.0,0.0,1.0,5.117,96722.4
1.0,0.0,1.0,1.0,2.519,96724.914
0.0,0.0,0.0,1.0,0.656,96725.57
1.0,0.0,0.0,1.0,5.129,96730.695
0.0,0.0,0.0,1.0,3.161,96733.86
1.0,1.0,0.0,1.0,5.116,96738.98
0.0,1.0,0.0,1.0,3.168,96742.15
0.0,0.0,1.0,1.0,2.616,96744.766
1.0,0.0,0.0,1.0,2.513,96747.28
0.0,0.0,0.0,1.0,3.161,96750.445
1.0,1.0,0.0,1.0,5.135,96755.58
1.0,0.0,1.0,1.0,2.521,96758.1
0.0,0.0,0.0,1.0,0.656,96758.76
1.0,0.0,0.0,1.0,5.148,96763.91
0.0,0.0,0.0,1.0,3.171,96767.08
1.0,1.0,0.0,1.0,5.143,96772.22
0.0,1.0,0.0,1.0,3.198,96775.414
